Timestamp,Domain,Mode,Server_IP,Step,Response,RTT(s),Total_Time(s),Cache_Status
2025-10-28 09:51:46,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1851,10.3520,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,10.3641,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1842,10.5773,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,10.5848,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1861,10.8066,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,10.8175,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.2184,11.0660,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,11.0762,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1482,11.2570,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,11.2670,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1574,11.4574,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,11.4667,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1632,11.6765,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,11.6863,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1687,11.8915,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,11.9009,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1592,12.0950,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,12.1038,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1539,12.2886,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,12.2994,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1548,12.4942,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,12.5044,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1939,12.7263,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,12.7368,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1878,12.9506,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,12.9601,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1842,13.1727,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,13.1824,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1908,13.4028,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,13.4143,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1804,13.6162,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,13.6260,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1625,13.8212,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,13.8352,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.2882,14.1693,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,14.1818,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1896,14.4059,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,14.4170,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1863,14.6342,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,14.6447,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1844,14.8584,HIT
2025-10-28 09:51:46,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,14.8715,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.2055,15.1148,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,15.1243,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.2110,15.3662,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,15.3759,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1463,15.5476,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,15.5576,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1547,15.7585,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,15.7685,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.2049,16.0125,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,16.0237,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1605,16.2160,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,16.2330,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1802,16.4515,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,16.4643,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.2091,16.7135,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,16.7253,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1488,16.9074,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,16.9179,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1710,17.1286,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,17.1390,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1839,17.3536,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,17.3627,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1811,17.5838,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,17.5940,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1665,17.7899,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,17.8004,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1757,18.0027,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,18.0129,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1497,18.1968,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,18.2072,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1612,18.4226,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,18.4328,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1501,18.6139,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,18.6240,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1837,18.8351,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,18.8439,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1721,19.0431,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,19.0536,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1567,19.2552,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,19.2679,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1712,19.4741,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,19.4838,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1527,19.6718,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,19.6800,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1530,19.8759,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,19.8840,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1475,20.0724,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,20.0849,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1665,20.3054,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,20.3162,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1756,20.5297,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,20.5405,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1739,20.7532,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,20.7649,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1892,20.9892,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,20.9995,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1882,21.2238,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,21.2436,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1706,21.4505,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,21.4637,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1568,21.6682,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,21.6795,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1562,21.8780,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,21.8873,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1546,22.0743,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,22.0858,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1568,22.2695,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,22.2782,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1801,22.4808,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,22.4925,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.2487,22.7701,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,22.7798,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1976,23.0269,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,23.0371,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1639,23.2322,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,23.2429,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1570,23.4471,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,23.4567,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1549,23.6414,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,23.6517,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1563,23.8452,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,23.8553,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.2114,24.1112,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,24.1270,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1445,24.3082,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,24.3193,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1557,24.5053,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,24.5144,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1485,24.6963,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,24.7088,HIT
2025-10-28 09:51:47,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1531,24.8963,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,24.9059,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1777,25.1081,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,25.1187,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1517,25.3079,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,25.3175,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1513,25.5028,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,25.5130,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1621,25.7065,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,25.7167,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1530,25.9048,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,25.9169,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1645,26.1246,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,26.1334,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1662,26.3266,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,26.3382,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1557,26.5213,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,26.5318,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1449,26.7039,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,26.7204,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1873,26.9440,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,26.9608,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1812,27.1760,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,27.1854,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1817,27.4030,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,27.4123,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1971,27.6358,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,27.6437,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1559,27.8356,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,27.8444,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.2259,28.1022,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,28.1116,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1492,28.2988,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,28.3149,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.2079,28.5544,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,28.5642,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1723,28.7681,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,28.7789,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1648,28.9778,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,28.9861,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1841,29.2069,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,29.2157,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1884,29.4303,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,29.4390,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1676,29.6362,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,29.6436,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.2636,29.9515,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,29.9621,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1849,30.2198,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,30.2292,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1591,30.4161,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,30.4367,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1599,30.6370,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,30.6474,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1525,30.8356,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,30.8445,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1494,31.0251,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,31.0371,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.2228,31.2973,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,31.3070,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1558,31.4913,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,31.5014,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1515,31.6937,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,31.7011,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.2215,31.9571,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,31.9655,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1976,32.1993,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,32.2094,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1609,32.4023,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,32.4117,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1635,32.6041,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,32.6129,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1646,32.8093,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,32.8169,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1761,33.0345,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,33.0427,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1695,33.2435,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,33.2510,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1542,33.4333,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,33.4410,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1478,33.6272,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,33.6358,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1544,33.8224,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,33.8320,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1834,34.0558,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,34.0661,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.2132,34.3045,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,34.3136,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1638,34.5152,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,34.5245,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1472,34.7060,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,34.7167,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1996,34.9598,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,34.9715,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1658,35.1701,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,35.1786,HIT
2025-10-28 09:51:48,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1806,35.3983,HIT
2025-10-28 09:51:49,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,35.4114,HIT
2025-10-28 09:51:49,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1934,35.6368,HIT
2025-10-28 09:51:49,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,35.6447,HIT
